Year,Player,Salary
2021,Sam Hubbard,"$11,191,176"
2021,Budda Baker,"$11,100,000"
2021,Terron Armstead,"$10,967,500"
2021,Dallas Goedert,"$10,951,636"
2021,Josh Sweat,"$10,920,000"
2021,Shaq Thompson,"$10,891,754"
2021,Jordan Mailata,"$10,850,000"
2021,Trae Waynes,"$10,800,000"
2021,Marcus Maye,"$10,612,000"
2021,Marcus Williams,"$10,612,000"
2021,Deshaun Watson,"$10,540,000"
2021,Ryan Fitzpatrick,"$10,537,000"
2021,Cameron Heyward,"$10,500,000"
2021,Brandon Brooks,"$10,500,000"
2021,Tyron Smith,"$10,500,000"
2021,Derrick Henry,"$10,500,000"
2021,Akiem Hicks,"$10,500,000"
2021,Micah Parsons,"$10,441,668"
2021,Michael Davis,"$10,352,935"
2021,Halapoulivaati Vaitai,"$10,335,000"
2021,Ali Marpet,"$10,250,000"
2021,Ndamukong Suh,"$10,200,000"
2021,Rashawn Slater,"$10,115,824"
2021,Gabe Jackson,"$10,075,000"
2021,Derek Barnett,"$10,051,000"
2021,Ryan Jensen,"$10,000,000"
2021,Kevin Zeitler,"$10,000,000"
2021,Kendall Fuller,"$10,000,000"
2021,Jack Conklin,"$10,000,000"
2021,Ronald Darby,"$10,000,000"
2021,Shelby Harris,"$10,000,000"
2021,Micah Hyde,"$10,000,000"
2021,Jordan Phillips,"$10,000,000"
2021,Andy Dalton,"$10,000,000"
2021,Calais Campbell,"$10,000,000"
2021,Will Fuller,"$9,945,000"
2021,Rodger Saffold,"$9,941,165"
2021,Rayshawn Jenkins,"$9,911,754"
2021,Rodney Hudson,"$9,900,000"
2021,Daryl Williams,"$9,750,000"
2021,Myles Jack,"$9,750,000"
2021,Ezekiel Elliott,"$9,600,000"
2021,Alijah Vera-Tucker,"$9,572,748"
2021,D.J. Reader,"$9,500,000"
2021,Carl Nassib,"$9,500,000"
2021,Kyle Fuller,"$9,470,588"
2021,J.C. Tretter,"$9,435,294"
2021,Mac Jones,"$9,355,528"
2021,DeVante Parker,"$9,269,110"
2021,Preston Smith,"$9,232,353"
2021,Matt Paradis,"$9,059,497"
2021,Eddie Jackson,"$9,050,000"
2021,Chidobe Awuzie,"$9,038,235"
2021,Andrus Peat,"$9,010,000"
2021,Jason Kelce,"$9,000,000"
2021,Andrew Norwell,"$9,000,000"
2021,Matt Feiler,"$9,000,000"
2021,Tyus Bowser,"$9,000,000"
2021,Stephon Tuitt,"$9,000,000"
2021,Jimmie Ward,"$8,970,576"
2021,Devin McCourty,"$8,941,176"
2021,George Fant,"$8,852,935"
2021,T.Y. Hilton,"$8,750,000"
2021,Roy Robertson-Harris,"$8,729,406"
2021,Graham Glasgow,"$8,705,877"
2021,Zaven Collins,"$8,703,824"
2021,Brandon Linder,"$8,647,053"
2021,Dont'a Hightower,"$8,622,059"
2021,Andrew Whitworth,"$8,500,000"
2021,Carlos Dunlap,"$8,500,000"
2021,Eric Fisher,"$8,490,000"
2021,Alex Leatherwood,"$8,486,592"
2021,Eric Kendricks,"$8,470,575"
2021,Tyler Boyd,"$8,435,294"
2021,Mike Hilton,"$8,352,941"
2021,Logan Thomas,"$8,270,000"
2021,Christian McCaffrey,"$8,237,500"
2021,Blake Martinez,"$8,225,000"
2021,Adrian Phillips,"$8,220,588"
2021,Jaelan Phillips,"$8,215,056"
2021,Anthony Barr,"$8,193,822"
2021,Courtland Sutton,"$8,183,000"
2021,La'el Collins,"$8,119,444"
2021,Jamin Davis,"$8,052,128"
2021,Alejandro Villanueva,"$8,000,000"
2021,Connor McGovern,"$8,000,000"
2021,Patrick Peterson,"$8,000,000"
2021,Rob Gronkowski,"$8,000,000"
2021,JuJu Smith-Schuster,"$8,000,000"
2021,Kadarius Toney,"$7,997,824"
2021,Kwity Paye,"$7,943,515"
2021,Linval Joseph,"$7,900,000"
2021,Janoris Jenkins,"$7,882,343"
2021,Caleb Farley,"$7,834,896"
2021,Bryan Bulaga,"$7,750,000"
2021,Christian Darrisaw,"$7,726,284"
2021,Trenton Brown,"$7,588,235"
2021,Denico Autry,"$7,511,754"
2021,Najee Harris,"$7,509,052"
2021,Michael Dickson,"$7,500,000"
2021,Nick Boyle,"$7,500,000"
2021,Chris Harris,"$7,500,000"
2021,Marvin Jones,"$7,500,000"
2021,Davon Godchaux,"$7,500,000"
2021,Nick Kwiatkoski,"$7,500,000"
2021,Emmanuel Ogbah,"$7,500,000"
2021,Jadeveon Clowney,"$7,470,588"
2021,Riley Reiff,"$7,464,705"
2021,Deatrich Wise,"$7,441,168"
2021,Travis Etienne,"$7,400,440"
2021,Greg Newsome,"$7,291,808"
2021,Dee Ford,"$7,264,702"
2021,A.J. Green,"$7,250,000"
2021,Frank Ragnow,"$7,209,111"
2021,Rashod Bateman,"$7,183,208"
2021,Wyatt Teller,"$7,183,000"
2021,Bryce Callahan,"$7,176,471"
2021,David Onyemata,"$7,170,000"
2021,Payton Turner,"$7,128,900"
2021,Jerry Hughes,"$7,100,000"
2021,Jimmy Graham,"$7,000,000"
2021,Kyle Rudolph,"$7,000,000"
2021,Sterling Shepard,"$7,000,000"
2021,Nyheim Hines,"$7,000,000"
2021,Michael Brockers,"$7,000,000"
2021,Joe Haden,"$7,000,000"
2021,Kyle Van Noy,"$7,000,000"
2021,Grover Stewart,"$6,980,000"
2021,Melvin Gordon,"$6,941,176"
2021,Danny Trevathan,"$6,913,235"
2021,Shaq Mason,"$6,882,345"
2021,Tyler Higbee,"$6,875,000"
2021,Jordan Poyer,"$6,851,464"
2021,Jabrill Peppers,"$6,770,000"
2021,Kendrick Bourne,"$6,750,000"
2021,Rob Havenstein,"$6,750,000"
2021,Malcolm Jenkins,"$6,700,000"
2021,Daniel Carlson,"$6,699,556"
2021,Eric Stokes,"$6,693,108"
2021,Avonte Maddox,"$6,682,997"
2021,Devon Kennard,"$6,678,665"
2021,Vita Vea,"$6,648,632"
2021,Cody Whitehair,"$6,500,000"
2021,Derek Wolfe,"$6,500,000"
2021,Greg Rousseau,"$6,462,328"
2021,Anthony Hitchens,"$6,441,165"
2021,Kenny Moore,"$6,400,000"
2021,Tim Patrick,"$6,384,000"
2021,Jalen Mills,"$6,382,352"
2021,Darren Waller,"$6,370,000"
2021,Demario Davis,"$6,300,000"
2021,Odafe Oweh,"$6,269,012"
2021,Ben Jones,"$6,250,000"
2021,Larry Ogunjobi,"$6,176,471"
2021,Quandre Diggs,"$6,150,000"
2021,Joe Tryon,"$6,144,536"
2021,Mark Glowinski,"$6,120,588"
2021,Stephon Gilmore,"$6,091,505"
2021,David Njoku,"$6,013,000"
2021,Evan Engram,"$6,013,000"
2021,O.J. Howard,"$6,013,000"
2021,Marcus Cannon,"$6,002,940"
2021,C.J. Mosley,"$6,000,000"
2021,Eric Ebron,"$6,000,000"
2021,Gerald Everett,"$6,000,000"
2021,Haason Reddick,"$6,000,000"
2021,Dante Fowler Jr.,"$6,000,000"
2021,Cam Newton,"$6,000,000"
2021,Case Keenum,"$6,000,000"
2021,Brandon Williams,"$5,996,000"
2021,Cameron Erving,"$5,990,000"
2021,Eric Murray,"$5,985,280"
2021,A.J. Klein,"$5,976,460"
2021,Emmanuel Sanders,"$5,941,176"
2021,Mario Addison,"$5,927,941"
2021,Dawuane Smoot,"$5,900,000"
2021,Cole Beasley,"$5,870,576"
2021,Christopher Carson,"$5,700,000"
2021,Zach Ertz,"$5,666,667"
2021,Brian O'Neill,"$5,576,115"
2021,Eric Rowe,"$5,525,000"
2021,Randall Cobb,"$5,514,694"
2021,Jarrad Davis,"$5,500,000"
2021,Alex Mack,"$5,500,000"
2021,Samson Ebukam,"$5,500,000"
2021,Logan Ryan,"$5,500,000"
2021,William Gholston,"$5,500,000"
2021,Jameis Winston,"$5,500,000"
2021,Mitch Morse,"$5,477,941"
2021,Keelan Cole,"$5,470,588"
2021,Jarran Reed,"$5,470,588"
2021,Kyle Juszczyk,"$5,451,471"
2021,Sheldon Rankins,"$5,441,168"
2021,Trey Hopkins,"$5,438,235"
2021,Matthew Ioannidis,"$5,402,941"
2021,Joe Mixon,"$5,376,471"
2021,Jamison Crowder,"$5,352,932"
2021,Tyrod Taylor,"$5,323,529"
2021,Laken Tomlinson,"$5,264,705"
2021,Jason Verrett,"$5,264,699"
2021,Justin Pugh,"$5,235,290"
2021,Xavier Rhodes,"$5,210,000"
2021,Taron Johnson,"$5,200,667"
2021,Deion Jones,"$5,162,353"
2021,Billy Turner,"$5,157,058"
2021,Baker Mayfield,"$5,106,770"
2021,Jack Doyle,"$5,100,000"
2021,James Hurst,"$5,075,000"
2021,C.J. Uzomah,"$5,073,529"
2021,Malcom Brown,"$5,000,000"
2021,Sammy Watkins,"$5,000,000"
2021,Ryan Succop,"$5,000,000"
2021,Jacoby Brissett,"$5,000,000"
2021,Chase Roullier,"$4,990,000"
2021,Kareem Jackson,"$4,985,294"
2021,Jourdan Lewis,"$4,970,575"
2021,Jason Sanders,"$4,970,000"
2021,A.J. Cann,"$4,945,575"
2021,Kevin King,"$4,929,412"
2021,Star Lotulelei,"$4,911,755"
2021,Jonathan Jones,"$4,882,348"
2021,Jamal Agnew,"$4,876,470"
2021,Eddie Goldman,"$4,850,000"
2021,Saquon Barkley,"$4,833,829"
2021,Jon Feliciano,"$4,823,521"
2021,Jared Cook,"$4,800,000"
2021,Dean Lowry,"$4,800,000"
2021,David Johnson,"$4,779,411"
2021,Sam Darnold,"$4,774,685"
2021,Darious Williams,"$4,766,000"
2021,Gus Edwards,"$4,750,000"
2021,Vernon Butler,"$4,747,050"
2021,Maliek Collins,"$4,705,882"
2021,Denzel Ward,"$4,627,094"
2021,Tyson Campbell,"$4,576,440"
2021,Adrian Amos,"$4,554,000"
2021,Elijah Moore,"$4,522,128"
2021,Mario Edwards,"$4,500,097"
2021,Cameron Sutton,"$4,500,000"
2021,Nicholas Morrow,"$4,500,000"
2021,Kareem Hunt,"$4,500,000"
2021,Zach Banner,"$4,500,000"
2021,Troy Hill,"$4,500,000"
2021,Benson Mayowa,"$4,490,000"
2021,Vonn Bell,"$4,488,235"
2021,Javonte Williams,"$4,467,820"
2021,Poona Ford,"$4,420,000"
2021,Teddy Bridgewater,"$4,415,000"
2021,Emmanuel Moseley,"$4,384,000"
2021,Bradley Chubb,"$4,368,806"
2021,Jevon Holland,"$4,359,208"
2021,Morgan Moses,"$4,320,588"
2021,Landon Dickerson,"$4,315,764"
2021,Germain Ifedi,"$4,250,000"
2021,"Odell Beckham, Jr.","$4,250,000"
2021,Anthony Brown,"$4,250,000"
2021,Austin Ekeler,"$4,250,000"
2021,Dan Feeney,"$4,220,588"
2021,Christian Barmore,"$4,217,996"
2021,Teven Jenkins,"$4,120,252"
2021,DaQuan Jones,"$4,050,000"
2021,Richie Grant,"$4,033,356"
2021,Isaac Seumalo,"$4,000,000"
2021,Marcedes Lewis,"$4,000,000"
2021,Anthony Harris,"$4,000,000"
2021,A'Shawn Robinson,"$4,000,000"
2021,Keanu Neal,"$4,000,000"
2021,Nick Foles,"$4,000,000"
2021,Brandon McManus,"$4,000,000"
2021,Morgan Fox,"$4,000,000"
2021,Jayon Brown,"$3,985,294"
2021,Wes Schweitzer,"$3,970,000"
2021,Levi Onwuzurike,"$3,946,468"
2021,Logan Cooke,"$3,920,000"
2021,Terrance Mitchell,"$3,911,754"
2021,Quenton Nelson,"$3,907,580"
2021,Kyler Murray,"$3,866,240"
2021,Albert Wilson,"$3,850,000"
2021,Liam Eichenberg,"$3,848,712"
2021,Henry Anderson,"$3,776,468"
2021,Trevon Moehrig,"$3,761,824"
2021,Greg Van Roten,"$3,750,000"
2021,Adam Butler,"$3,750,000"
2021,Chris Manhertz,"$3,750,000"
2021,Cameron Brate,"$3,750,000"
2021,Johnny Hekker,"$3,750,000"
2021,Tarell Basham,"$3,750,000"
2021,Malik Jackson,"$3,735,294"
2021,Markus Golden,"$3,735,294"
2021,Juston Burris,"$3,715,875"
2021,Denzelle Good,"$3,700,000"
2021,Kelvin Joseph,"$3,679,028"
2021,Takkarist McKinley,"$3,676,471"
2021,Chris Hubbard,"$3,661,755"
2021,Nick Bosa,"$3,650,170"
2021,Kerry Hyder,"$3,650,000"
2021,George Kittle,"$3,650,000"
2021,Wil Lutz,"$3,650,000"
2021,Joe Schobert,"$3,632,352"
2021,Quinnen Williams,"$3,627,216"
2021,Jesse Davis,"$3,585,000"
2021,Cairo Santos,"$3,575,000"
2021,Sheldon Richardson,"$3,564,705"
2021,Walker Little,"$3,563,056"
2021,Blake Jarwin,"$3,544,117"
2021,Graham Gano,"$3,500,000"
2021,Justin Tucker,"$3,500,000"
2021,Johnathan Hankins,"$3,500,000"
2021,Jalen Richard,"$3,500,000"
2021,Devontae Booker,"$3,500,000"
2021,Mason Crosby,"$3,500,000"
2021,Marcus Mariota,"$3,500,000"
2021,D.J. Jones,"$3,455,870"
2021,Ka'imi Fairbairn,"$3,450,000"
2021,Kendall Lamm,"$3,441,176"
2021,Jackson Carman,"$3,438,144"
2021,J.C. Jackson,"$3,384,000"
2021,Charvarius Ward,"$3,384,000"
2021,Matt Gono,"$3,384,000"
2021,Robert Tonyan Jr.,"$3,384,000"
2021,Mo Alie-Cox,"$3,384,000"
2021,Zach Pascal,"$3,384,000"
2021,A.J. Johnson,"$3,384,000"
2021,Dennis Gardeck,"$3,384,000"
2021,Orlando Brown Jr.,"$3,384,000"
2021,A.J. Bouye,"$3,380,556"
2021,Brandon Shell,"$3,375,000"
2021,Jason Myers,"$3,350,000"
2021,Tyler Matakevich,"$3,350,000"
2021,Clelin Ferrell,"$3,345,984"
2021,Devin White,"$3,335,074"
2021,Mike Purcell,"$3,323,521"
2021,Mike Remmers,"$3,300,000"
2021,Asante Samuel Jr.,"$3,273,052"
2021,K.J. Wright,"$3,255,000"
2021,Leonard Fournette,"$3,250,000"
2021,Harrison Butker,"$3,234,118"
2021,Quinton Jefferson,"$3,220,000"
2021,Alex Lewis,"$3,211,765"
2021,Desmond King,"$3,191,176"
2021,Kevin Pierre-Louis,"$3,191,170"
2021,Sam Tevi,"$3,170,000"
2021,Roquan Smith,"$3,169,613"
2021,Aaron Banks,"$3,164,436"
2021,Mike McGlinchey,"$3,151,166"
2021,Raheem Mostert,"$3,142,640"
2021,Chris Boswell,"$3,085,000"
2021,Rondale Moore,"$3,055,812"
2021,Daniel Jones,"$3,003,096"
2021,David Andrews,"$3,000,000"
2021,Ethan Pocic,"$3,000,000"
2021,Michael Pierce,"$3,000,000"
2021,Trai Turner,"$3,000,000"
2021,Ereck Flowers,"$3,000,000"
2021,Austin Johnson,"$3,000,000"
2021,Anthony Firkser,"$3,000,000"
2021,Tyson Alualu,"$3,000,000"
2021,Cordarrelle Patterson,"$3,000,000"
2021,Mike Davis,"$3,000,000"
2021,Kenyan Drake,"$3,000,000"
2021,Cameron Johnston,"$3,000,000"
2021,Mason Rudolph,"$3,000,000"
2021,Jordan Hicks,"$3,000,000"
2021,Angelo Blackson,"$3,000,000"
2021,Nate Solder,"$3,000,000"
2021,Anthony Walker Jr.,"$2,985,000"
2021,C.J. Beathard,"$2,976,464"
2021,Ted Karras,"$2,970,588"
2021,Azeez Ojulari,"$2,947,208"
2021,Ryan Griffin,"$2,940,000"
2021,Matt Prater,"$2,925,000"
2021,John Franklin-Myers,"$2,920,000"
2021,LaMarcus Joyner,"$2,911,754"
2021,Jeremiah Attaochu,"$2,850,000"
2021,A.J. Cole,"$2,850,000"
2021,Taylor Heinicke,"$2,843,750"
2021,Samuel Cosmi,"$2,838,596"
2021,Nick Gates,"$2,825,000"
2021,Jordan Jenkins,"$2,823,521"
2021,Bradley Pinion,"$2,800,000"
2021,Riley Dixon,"$2,800,000"
2021,Solomon Thomas,"$2,800,000"
2021,Xavier Su'a-Filo,"$2,770,588"
2021,Derek Watt,"$2,750,000"
2021,Jeremiah Owusu-Koramoah,"$2,729,976"
2021,Minkah Fitzpatrick,"$2,722,878"
2021,Cethan Carter,"$2,700,000"
2021,Brett Kern,"$2,700,000"
2021,Jon Bostic,"$2,690,000"
2021,Tavon Young,"$2,650,000"
2021,Maxx Williams,"$2,638,235"
2021,Matthew Slater,"$2,626,464"
2021,Dillon Radunz,"$2,621,364"
2021,Mike Boone,"$2,600,000"
2021,Justin Bethel,"$2,576,471"
2021,T.J. Hockenson,"$2,563,812"
2021,Josh Allen,"$2,562,513"
2021,Tashaun Gipson,"$2,555,000"
2021,Al-Quadin Muhammad,"$2,555,000"
2021,Jake Elliott,"$2,550,000"
2021,Clayton Fejedelem,"$2,525,000"
2021,Dayo Odeyingbo,"$2,512,743"
2021,Andre James,"$2,500,000"
2021,Lawrence Guy,"$2,500,000"
2021,Steven Nelson,"$2,500,000"
2021,Casey Hayward,"$2,500,000"
2021,Ryan Kerrigan,"$2,500,000"
2021,Cody Davis,"$2,500,000"
2021,Zay Jones,"$2,500,000"
2021,Jihad Ward,"$2,500,000"
2021,Chuck Clark,"$2,500,000"
2021,Mitchell Trubisky,"$2,500,000"
2021,Greg Zuerlein,"$2,485,294"
2021,Isaac Rochell,"$2,470,000"
2021,Daniel Sorensen,"$2,462,500"
2021,James White,"$2,462,500"
2021,Daron Payne,"$2,446,140"
2021,Michael Gallup,"$2,443,000"
2021,Donte Jackson,"$2,443,000"
2021,Carlos Hyde,"$2,441,168"
2021,Kamu Grugier-Hill,"$2,441,165"
2021,Connor Williams,"$2,433,000"
2021,Christian Kirk,"$2,433,000"
2021,Justin Reid,"$2,433,000"
2021,Harold Landry,"$2,433,000"
2021,Jordan Whitehead,"$2,433,000"
2021,Jessie Bates III,"$2,433,000"
2021,Carlton Davis,"$2,433,000"
2021,Justin Britt,"$2,423,528"
2021,Al Woods,"$2,411,765"
2021,Pat Freiermuth,"$2,404,132"
2021,Geoff Swaim,"$2,397,050"
2021,Rashod Hill,"$2,377,500"
2021,Rashard Higgins,"$2,377,500"
2021,K'Waun Williams,"$2,377,500"
2021,Jalen Reeves-Maybin,"$2,377,500"
2021,Tim Boyle,"$2,376,471"
2021,Zach Sieler,"$2,375,000"
2021,Marcus Davenport,"$2,353,895"
2021,Justin Hardee,"$2,350,000"
2021,D'Wayne Eskridge,"$2,349,820"
2021,TuTu Atwell,"$2,317,236"
2021,Sam Martin,"$2,300,000"
2021,P.J. Williams,"$2,300,000"
2021,Nick Bellore,"$2,300,000"
2021,Ed Oliver,"$2,283,650"
2021,Matt Haack,"$2,275,000"
2021,Bobby Massie,"$2,275,000"
2021,Bradley Roby,"$2,274,130"
2021,Nick Bolton,"$2,262,932"
2021,Joe Burrow,"$2,255,006"
2021,Justin Coleman,"$2,250,000"
2021,C.J. Ham,"$2,250,000"
2021,Tavierre Thomas,"$2,250,000"
2021,Jamaal Williams,"$2,250,000"
2021,Rakeem Nunez-Roches,"$2,250,000"
2021,Devin Bush,"$2,210,615"
2021,Tremaine Edmunds,"$2,206,301"
2021,Chris Wormley,"$2,200,000"
2021,Terrace Marshall,"$2,186,900"
2021,Bradley Bozeman,"$2,183,000"
2021,Mason Cole,"$2,183,000"
2021,Tyrell Crosby,"$2,183,000"
2021,James Daniels,"$2,183,000"
2021,Will Hernandez,"$2,183,000"
2021,Alex Cappa,"$2,183,000"
2021,Ian Thomas,"$2,183,000"
2021,Brandon Parker,"$2,183,000"
2021,Dalton Schultz,"$2,183,000"
2021,Sebastian Joseph,"$2,183,000"
2021,Jordan Akins,"$2,183,000"
2021,Ronnie Harrison,"$2,183,000"
2021,Durham Smythe,"$2,183,000"
2021,Chukwuma Okorafor,"$2,183,000"
2021,Josey Jewell,"$2,183,000"
2021,Lorenzo Carter,"$2,183,000"
2021,Russell Gage,"$2,183,000"
2021,B.J. Hill,"$2,183,000"
2021,Cedrick Wilson,"$2,183,000"
2021,Marquez Valdes-Scantling,"$2,183,000"
2021,DJ Chark,"$2,183,000"
2021,Isaiah Oliver,"$2,183,000"
2021,Justin Jones,"$2,183,000"
2021,Derrick Nnadi,"$2,183,000"
2021,Foley Fatukasi,"$2,183,000"
2021,Deshon Elliott,"$2,183,000"
2021,Kyzir White,"$2,183,000"
2021,Foyesade Oluokun,"$2,183,000"
2021,Bilal Nichols,"$2,183,000"
2021,Tracy Walker,"$2,183,000"
2021,Tre'quan Smith,"$2,182,835"
2021,Chase Young,"$2,181,072"
2021,Derwin James,"$2,169,403"
2021,Pete Werner,"$2,154,312"
2021,Johnathan Ford,"$2,150,000"
2021,Christian Kirksey,"$2,147,058"
2021,Elandon Roberts,"$2,140,000"
2021,Jeff Okudah,"$2,134,020"
2021,Ike Boettger,"$2,133,000"
2021,Chandon Sullivan,"$2,133,000"
2021,George Odum,"$2,133,000"
2021,Ezekiel Turner,"$2,133,000"
2021,Byron Pringle,"$2,133,000"
2021,Cam Sims,"$2,133,000"
2021,A.J. Moore,"$2,133,000"
2021,Brandon Wilson,"$2,125,000"
2021,Jaire Alexander,"$2,123,238"
2021,Carlos Basham Jr.,"$2,110,868"
2021,Pat Elflein,"$2,100,000"
2021,Randy Gregory,"$2,100,000"
2021,Jonah Williams,"$2,097,742"
2021,Leighton Vander Esch,"$2,095,606"
2021,Andrew Thomas,"$2,080,254"
2021,Josh Myers,"$2,078,280"
2021,Billy Price,"$2,077,158"
2021,Justin Houston,"$2,075,000"
2021,Kelvin Beachum,"$2,075,000"
2021,Kenny Clark,"$2,070,576"
2021,Creed Humphrey,"$2,067,424"
2021,Rashaan Evans,"$2,058,708"
2021,Jeff Wilson,"$2,050,000"
2021,Kyle Trask,"$2,045,700"
2021,Isaiah Wynn,"$2,040,260"
2021,T.J. Edwards,"$2,035,000"
2021,Travis Carrie,"$2,025,000"
2021,D.J. Moore,"$2,003,361"
2021,Tyler Shatley,"$2,000,000"
2021,J.T. Gray,"$2,000,000"
2021,Jimmy Smith,"$2,000,000"
2021,Rigoberto Sanchez,"$2,000,000"
2021,De'Vondre Campbell,"$2,000,000"
2021,C.J. Goodwin,"$2,000,000"
2021,Patrick Ricard,"$2,000,000"
2021,Marlon Mack,"$2,000,000"
2021,Alvin Kamara,"$2,000,000"
2021,Chase Daniel,"$2,000,000"
2021,Blaine Gabbert,"$2,000,000"
2021,Tua Tagovailoa,"$1,986,156"
2021,Tre Herndon,"$1,985,294"
2021,Hayden Hurst,"$1,984,913"
2021,Justin McCray,"$1,982,352"
2021,Dalvin Cook,"$1,982,343"
2021,Lucas Patrick,"$1,975,000"
2021,Neville Hewitt,"$1,970,588"
2021,Calvin Ridley,"$1,966,461"
2021,Tress Way,"$1,965,000"
2021,Damien Wilson,"$1,964,705"
2021,Nick Williams,"$1,956,064"
2021,Rashaad Penny,"$1,948,014"
2021,Terrell Edmunds,"$1,938,789"
2021,Rashan Gary,"$1,938,392"
2021,Allen Hurns,"$1,925,000"
2021,Nick Vannett,"$1,900,000"
2021,Christian Wilkins,"$1,898,555"
2021,Rex Burkhead,"$1,897,059"
2021,Adam Shaheen,"$1,866,165"
2021,Taven Bryan,"$1,864,767"
2021,Sam Koch,"$1,850,000"
2021,John Ross,"$1,838,233"
2021,Chris Lindstrom,"$1,832,160"
2021,Andre Cisco,"$1,828,364"
2021,Mike Hughes,"$1,825,566"
2021,Kellen Mond,"$1,818,848"
2021,Justin Herbert,"$1,818,125"
2021,Davis Mills,"$1,817,892"
2021,Jalen Mayfield,"$1,807,644"
2021,Lee Smith,"$1,800,000"
2021,Samaje Perine,"$1,800,000"
2021,Justin Murray,"$1,794,115"
2021,Tyler Kroft,"$1,794,110"
2021,Sony Michel,"$1,792,731"
2021,Brady Christensen,"$1,775,108"
2021,Lamar Jackson,"$1,771,588"
2021,Alim McNeill,"$1,750,316"
2021,Nick Martin,"$1,750,000"
2021,Charles Harris,"$1,750,000"
2021,Ty Nsekhe,"$1,750,000"
2021,Pat O'Donnell,"$1,750,000"
2021,Levi Wallace,"$1,750,000"
2021,James Conner,"$1,750,000"
2021,Taiwan Jones,"$1,750,000"
2021,Malcolm Brown,"$1,750,000"
2021,Brent Urban,"$1,750,000"
2021,Danny Amendola,"$1,747,058"
2021,Milton Williams,"$1,736,488"
2021,Xavier Woods,"$1,735,294"
2021,Alex Anzalone,"$1,735,294"
2021,Carlos Watkins,"$1,735,294"
2021,Benjamin St-Juste,"$1,729,640"
2021,Brian Burns,"$1,725,926"
2021,Nick Vigil,"$1,720,588"
2021,Osa Odighizuwa,"$1,719,048"
2021,Dexter Lawrence,"$1,699,368"
2021,Paulson Adebo,"$1,685,716"
2021,Derrick Brown,"$1,683,700"
2021,Chris Board,"$1,683,000"
2021,Josh Palmer,"$1,679,676"
2021,Terrence Brooks,"$1,679,406"
2021,Chazz Surratt,"$1,667,340"
2021,Garrett Bradbury,"$1,666,170"
2021,Aaron Robinson,"$1,665,298"
2021,Reid Ferguson,"$1,665,000"
2021,Malcolm Koonce,"$1,654,880"
2021,Jesse James,"$1,650,000"
2021,Trenton Scott,"$1,650,000"
2021,Jeffery Simmons,"$1,646,250"
2021,Divine Deablo,"$1,642,424"
2021,Noah Fant,"$1,639,611"
2021,Kevin Huber,"$1,637,500"
2021,Hunter Long,"$1,633,604"
2021,Darnell Savage,"$1,632,972"
2021,Andre Dillard,"$1,619,599"
2021,Dyami Brown,"$1,615,636"
2021,Tytus Howard,"$1,606,414"
2021,Tommy Tremble,"$1,602,860"
2021,Oday Aboushi,"$1,600,000"
2021,Levine Toilolo,"$1,600,000"
2021,Chauncey Golston,"$1,595,700"
2021,Darryl Roberts,"$1,595,000"
2021,Darrel Williams,"$1,594,118"
2021,James O'Shaughnessy,"$1,590,000"
2021,Nevin Lawson,"$1,590,000"
2021,Ross Dwelley,"$1,588,235"
2021,Amari Rodgers,"$1,583,560"
2021,Josh Jacobs,"$1,579,854"
2021,Tanner Vallejo,"$1,578,230"
2021,Deshazor Everett,"$1,576,755"
2021,Tre Flowers,"$1,576,614"
2021,Wyatt Davis,"$1,572,212"
2021,Marquise Brown,"$1,566,576"
2021,Kendrick Green,"$1,566,012"
2021,Trey Sermon,"$1,563,952"
2021,Patrick Jones,"$1,561,892"
2021,Ben Niemann,"$1,558,235"
2021,Anthony Schwartz,"$1,556,744"
2021,Jakeem Grant,"$1,555,555"
2021,Shamar Stephen,"$1,555,000"
2021,Montez Sweat,"$1,553,296"
2021,Joseph Ossai,"$1,551,448"
2021,Cornelius Lucas,"$1,550,000"
2021,Isaiah Simmons,"$1,549,275"
2021,Monty Rice,"$1,546,444"
2021,Johnathan Abram,"$1,540,018"
2021,Spencer Brown,"$1,536,144"
2021,Jerry Tillery,"$1,533,378"
2021,Laurent Duvernay-Tardif,"$1,527,777"
2021,Jason Peters,"$1,525,000"
2021,Nico Collins,"$1,522,087"
2021,Robert Hainsey,"$1,515,544"
2021,Jedrick Wills,"$1,505,587"
2021,Austin Corbett,"$1,505,235"
2021,Quinn Meinerz,"$1,500,620"
2021,Baron Browning,"$1,500,620"
2021,Ambry Thomas,"$1,500,620"
2021,Tre McKitty,"$1,500,620"
2021,Ernest Jones,"$1,500,620"
2021,Nahshon Wright,"$1,500,620"
2021,Elijah Molden,"$1,500,620"
2021,Brandon Stephens,"$1,500,620"
2021,Ronnie Perkins,"$1,500,620"
2021,Kyle Long,"$1,500,000"
2021,Deon Bush,"$1,500,000"
2021,Chris Conley,"$1,500,000"
2021,Andy Lee,"$1,500,000"
2021,Tarik Cohen,"$1,500,000"
2021,Damien Williams,"$1,500,000"
2021,Ahkello Witherspoon,"$1,500,000"
2021,Brandon Allen,"$1,500,000"
2021,Rodney McLeod,"$1,500,000"
2021,Efe Obada,"$1,500,000"
2021,Ryan Smith,"$1,500,000"
2021,Kyler Fackrell,"$1,500,000"
2021,Tanoh Kpassagnon,"$1,500,000"
2021,Pharaoh Brown,"$1,494,117"
2021,Ja'Wuan James,"$1,490,000"
2021,L.J. Collier,"$1,480,098"
